#Wavelength (nm)	Color Matching Functions
709.0	6.195408000000000338e-03	2.237274999999999941e-03	0.000000000000000000e+00
710.0	5.790346000000000035e-03	2.090999999999999977e-03	0.000000000000000000e+00
711.0	5.409826000000000391e-03	1.953587000000000119e-03	0.000000000000000000e+00
712.0	5.052583000000000248e-03	1.824579999999999909e-03	0.000000000000000000e+00
713.0	4.717512000000000094e-03	1.703579999999999895e-03	0.000000000000000000e+00
714.0	4.403507000000000081e-03	1.590187000000000067e-03	0.000000000000000000e+00
715.0	4.109457000000000387e-03	1.484000000000000076e-03	0.000000000000000000e+00
716.0	3.833912999999999991e-03	1.384496000000000034e-03	0.000000000000000000e+00
717.0	3.575748000000000121e-03	1.291267999999999930e-03	0.000000000000000000e+00
718.0	3.334342000000000122e-03	1.204091999999999923e-03	0.000000000000000000e+00
719.0	3.109075000000000207e-03	1.122743999999999956e-03	0.000000000000000000e+00
720.0	2.899327000000000154e-03	1.046999999999999971e-03	0.000000000000000000e+00
721.0	2.704348000000000082e-03	9.765895999999999171e-04	0.000000000000000000e+00
722.0	2.523019999999999950e-03	9.111088000000000476e-04	0.000000000000000000e+00
723.0	2.354167999999999799e-03	8.501331999999999466e-04	0.000000000000000000e+00
724.0	2.196616000000000193e-03	7.932383999999999573e-04	0.000000000000000000e+00
725.0	2.049190000000000213e-03	7.399999999999999894e-04	0.000000000000000000e+00
726.0	1.910959999999999959e-03	6.900826999999999786e-04	0.000000000000000000e+00
727.0	1.781437999999999989e-03	6.433100000000000190e-04	0.000000000000000000e+00
728.0	1.660110000000000014e-03	5.994960000000000349e-04	0.000000000000000000e+00
729.0	1.546459000000000028e-03	5.584547000000000252e-04	0.000000000000000000e+00
730.0	1.439970999999999959e-03	5.199999999999999544e-04	0.000000000000000000e+00
731.0	1.340042000000000056e-03	4.839135999999999741e-04	0.000000000000000000e+00
732.0	1.246275000000000030e-03	4.500527999999999950e-04	0.000000000000000000e+00
733.0	1.158470999999999893e-03	4.183451999999999939e-04	0.000000000000000000e+00
734.0	1.076429999999999965e-03	3.887184000000000017e-04	0.000000000000000000e+00
735.0	9.999493000000000791e-04	3.610999999999999952e-04	0.000000000000000000e+00
736.0	9.287358000000000332e-04	3.353834999999999781e-04	0.000000000000000000e+00
737.0	8.624331999999999745e-04	3.114403999999999870e-04	0.000000000000000000e+00
738.0	8.007503000000000233e-04	2.891656000000000152e-04	0.000000000000000000e+00
739.0	7.433960000000000090e-04	2.684539000000000218e-04	0.000000000000000000e+00
740.0	6.900785999999999899e-04	2.491999999999999858e-04	0.000000000000000000e+00
741.0	6.405156000000000174e-04	2.313019000000000088e-04	0.000000000000000000e+00
742.0	5.945021000000000420e-04	2.146856000000000101e-04	0.000000000000000000e+00
743.0	5.518645999999999881e-04	1.992883999999999942e-04	0.000000000000000000e+00
744.0	5.124290000000000095e-04	1.850475000000000134e-04	0.000000000000000000e+00
745.0	4.760213000000000226e-04	1.719000000000000042e-04	0.000000000000000000e+00
746.0	4.424535999999999747e-04	1.597780999999999941e-04	0.000000000000000000e+00
747.0	4.115117000000000059e-04	1.486043999999999896e-04	0.000000000000000000e+00
748.0	3.829813999999999853e-04	1.383016000000000041e-04	0.000000000000000000e+00
749.0	3.566490999999999867e-04	1.287925000000000040e-04	0.000000000000000000e+00
750.0	3.323010999999999955e-04	1.200000000000000030e-04	0.000000000000000000e+00
751.0	3.097586000000000263e-04	1.118594999999999952e-04	0.000000000000000000e+00
752.0	2.888871000000000212e-04	1.043223999999999958e-04	0.000000000000000000e+00
753.0	2.695393999999999828e-04	9.733560000000000367e-05	0.000000000000000000e+00
754.0	2.515681999999999879e-04	9.084586999999999491e-05	0.000000000000000000e+00
755.0	2.348260999999999979e-04	8.480000000000000124e-05	0.000000000000000000e+00
756.0	2.191709999999999926e-04	7.914666999999999688e-05	0.000000000000000000e+00
757.0	2.045257999999999994e-04	7.385799999999999657e-05	0.000000000000000000e+00
758.0	1.908404999999999900e-04	6.891600000000000221e-05	0.000000000000000000e+00
759.0	1.780654000000000113e-04	6.430267000000000144e-05	0.000000000000000000e+00
760.0	1.661505000000000078e-04	6.000000000000000152e-05	0.000000000000000000e+00
761.0	1.550235999999999975e-04	5.598186999999999803e-05	0.000000000000000000e+00
762.0	1.446219000000000053e-04	5.222559999999999681e-05	0.000000000000000000e+00
763.0	1.349098000000000072e-04	4.871839999999999759e-05	0.000000000000000000e+00
764.0	1.258520000000000005e-04	4.544746999999999942e-05	0.000000000000000000e+00
765.0	1.174129999999999955e-04	4.240000000000000062e-05	0.000000000000000000e+00
766.0	1.095515000000000030e-04	3.956103999999999892e-05	0.000000000000000000e+00
767.0	1.022244999999999968e-04	3.691512000000000309e-05	0.000000000000000000e+00
768.0	9.539445000000000617e-05	3.444867999999999964e-05	0.000000000000000000e+00
769.0	8.902389999999999989e-05	3.214816000000000223e-05	0.000000000000000000e+00
770.0	8.307527000000000531e-05	3.000000000000000076e-05	0.000000000000000000e+00
771.0	7.751268999999999325e-05	2.799125000000000072e-05	0.000000000000000000e+00
772.0	7.231303999999999976e-05	2.611356000000000075e-05	0.000000000000000000e+00
773.0	6.745778000000000180e-05	2.436024000000000040e-05	0.000000000000000000e+00
774.0	6.292843999999999478e-05	2.272460999999999993e-05	0.000000000000000000e+00
775.0	5.870651999999999913e-05	2.120000000000000031e-05	0.000000000000000000e+00
776.0	5.477027999999999834e-05	1.977855000000000056e-05	0.000000000000000000e+00
777.0	5.109917999999999888e-05	1.845285000000000070e-05	0.000000000000000000e+00
778.0	4.767653999999999940e-05	1.721686999999999903e-05	0.000000000000000000e+00
779.0	4.448566999999999788e-05	1.606459000000000131e-05	0.000000000000000000e+00
780.0	4.150994000000000325e-05	1.499000000000000048e-05	0.000000000000000000e+00
781.0	3.873323999999999984e-05	1.398727999999999934e-05	0.000000000000000000e+00
782.0	3.614203000000000267e-05	1.305155000000000043e-05	0.000000000000000000e+00
783.0	3.372351999999999793e-05	1.217818000000000001e-05	0.000000000000000000e+00
784.0	3.146487000000000220e-05	1.136253999999999947e-05	0.000000000000000000e+00
785.0	2.935325999999999956e-05	1.060000000000000016e-05	0.000000000000000000e+00
786.0	2.737573000000000157e-05	9.885877000000000081e-06	0.000000000000000000e+00
787.0	2.552433000000000097e-05	9.217303999999999935e-06	0.000000000000000000e+00
788.0	2.379375999999999968e-05	8.592362000000000320e-06	0.000000000000000000e+00
789.0	2.217870000000000163e-05	8.009132999999999539e-06	0.000000000000000000e+00
790.0	2.067383000000000057e-05	7.465700000000000366e-06	0.000000000000000000e+00
791.0	1.927225999999999901e-05	6.959566999999999972e-06	0.000000000000000000e+00
792.0	1.796640000000000132e-05	6.487995000000000043e-06	0.000000000000000000e+00
793.0	1.674991000000000105e-05	6.048698999999999972e-06	0.000000000000000000e+00
794.0	1.561648000000000062e-05	5.639395999999999632e-06	0.000000000000000000e+00
795.0	1.455977000000000036e-05	5.257799999999999872e-06	0.000000000000000000e+00
796.0	1.357387000000000020e-05	4.901771000000000066e-06	0.000000000000000000e+00
797.0	1.265435999999999924e-05	4.569720000000000185e-06	0.000000000000000000e+00
798.0	1.179722999999999987e-05	4.260193999999999720e-06	0.000000000000000000e+00
799.0	1.099844000000000070e-05	3.971738999999999616e-06	0.000000000000000000e+00
800.0	1.025398000000000071e-05	3.702900000000000156e-06	0.000000000000000000e+00
801.0	9.559645999999999918e-06	3.452163000000000205e-06	0.000000000000000000e+00
802.0	8.912044000000000760e-06	3.218301999999999803e-06	0.000000000000000000e+00
803.0	8.308358000000000049e-06	3.000299999999999887e-06	0.000000000000000000e+00
804.0	7.745768999999999802e-06	2.797138999999999885e-06	0.000000000000000000e+00
805.0	7.221455999999999863e-06	2.607799999999999833e-06	0.000000000000000000e+00
806.0	6.732475000000000284e-06	2.431219999999999823e-06	0.000000000000000000e+00
807.0	6.276423000000000165e-06	2.266531000000000035e-06	0.000000000000000000e+00
808.0	5.851304000000000314e-06	2.113013000000000076e-06	0.000000000000000000e+00
809.0	5.455117999999999733e-06	1.969943000000000106e-06	0.000000000000000000e+00
810.0	5.085867999999999838e-06	1.836599999999999915e-06	0.000000000000000000e+00
811.0	4.741465999999999743e-06	1.712230000000000080e-06	0.000000000000000000e+00
812.0	4.420235999999999771e-06	1.596227999999999991e-06	0.000000000000000000e+00
813.0	4.120782999999999743e-06	1.488089999999999927e-06	0.000000000000000000e+00
814.0	3.841715999999999591e-06	1.387314000000000004e-06	0.000000000000000000e+00
815.0	3.581651999999999890e-06	1.293399999999999975e-06	0.000000000000000000e+00
816.0	3.339127000000000039e-06	1.205820000000000086e-06	0.000000000000000000e+00
817.0	3.112949000000000170e-06	1.124143000000000089e-06	0.000000000000000000e+00
818.0	2.902121000000000077e-06	1.048008999999999998e-06	0.000000000000000000e+00
819.0	2.705645000000000164e-06	9.770577999999999493e-07	0.000000000000000000e+00
820.0	2.522525000000000044e-06	9.109300000000000181e-07	0.000000000000000000e+00
821.0	2.351726000000000157e-06	8.492513000000000152e-07	0.000000000000000000e+00
822.0	2.192415000000000167e-06	7.917212000000000101e-07	0.000000000000000000e+00
823.0	2.043902000000000086e-06	7.380903999999999823e-07	0.000000000000000000e+00
824.0	1.905496999999999927e-06	6.881098000000000013e-07	0.000000000000000000e+00
825.0	1.776509000000000096e-06	6.415300000000000013e-07	0.000000000000000000e+00
826.0	1.656214999999999905e-06	5.980894999999999638e-07	0.000000000000000000e+00
827.0	1.544021999999999928e-06	5.575746000000000461e-07	0.000000000000000000e+00
828.0	1.439439999999999977e-06	5.198079999999999917e-07	0.000000000000000000e+00
829.0	1.341977000000000026e-06	4.846123000000000281e-07	0.000000000000000000e+00
830.0	1.251141000000000046e-06	4.518100000000000203e-07	0.000000000000000000e+00
